file,severity,message
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_date_questions.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_dates.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_dates.yaml,warning,"metadata.source_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_dates.yaml,warning,"metadata.target_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_dates.yaml,error,metadata missing required field: id
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_dates_months.yaml,warning,Unknown top-level key: pack
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_dates_months.yaml,error,Missing required top-level key: metadata. Expected `metadata:` and `entries:` at the top of the file.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_dates_months.yaml,error,metadata must be a mapping (Hash). Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_greetings.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_greetings.yaml,warning,"metadata.source_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_greetings.yaml,warning,"metadata.target_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_greetings.yaml,error,metadata missing required field: id
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_month_cases.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_month_phrases.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_months.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_ordinals.yaml,warning,Unknown top-level key: pack
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_ordinals.yaml,error,Missing required top-level key: metadata. Expected `metadata:` and `entries:` at the top of the file.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_ordinals.yaml,error,metadata must be a mapping (Hash). Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_place_language.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_place_language.yaml,warning,"metadata.source_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_place_language.yaml,warning,"metadata.target_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_place_language.yaml,error,metadata missing required field: id
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_possession.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_possession.yaml,warning,"metadata.source_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_possession.yaml,warning,"metadata.target_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_possession.yaml,error,metadata missing required field: id
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_prices_shopping.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_prices_shopping.yaml,warning,"metadata.source_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_prices_shopping.yaml,warning,"metadata.target_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_prices_shopping.yaml,error,metadata missing required field: id
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_questions_objects.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_questions_objects.yaml,warning,"metadata.source_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_questions_objects.yaml,warning,"metadata.target_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_questions_objects.yaml,error,metadata missing required field: id
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_shop_phrases.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_shop_phrases.yaml,error,metadata missing required field: id
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_shopping_food.yaml,warning,Unknown top-level key: pack
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_shopping_food.yaml,error,Missing required top-level key: metadata. Expected `metadata:` and `entries:` at the top of the file.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_shopping_food.yaml,error,metadata must be a mapping (Hash). Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_time.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_time.yaml,warning,"metadata.source_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_time.yaml,warning,"metadata.target_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_time.yaml,error,metadata missing required field: id
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_time_schedule.yaml,warning,Unknown top-level key: pack
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_time_schedule.yaml,error,Missing required top-level key: metadata. Expected `metadata:` and `entries:` at the top of the file.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_time_schedule.yaml,error,metadata must be a mapping (Hash). Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_transportation.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_transportation.yaml,warning,"metadata.source_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_transportation.yaml,warning,"metadata.target_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_transportation.yaml,error,metadata missing required field: id
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_verbs_pronouns.yaml,warning,Unknown top-level key: pack
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_verbs_pronouns.yaml,error,Missing required top-level key: metadata. Expected `metadata:` and `entries:` at the top of the file.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_verbs_pronouns.yaml,error,metadata must be a mapping (Hash). Got: NilClass
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_weather.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_weather.yaml,warning,"metadata.source_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_weather.yaml,warning,"metadata.target_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/fi_weather.yaml,error,metadata missing required field: id
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/finnish_everyday_phrases.yaml,warning,entries[1].id is an Integer; consider quoting it as a String
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/teacher_answers.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/teacher_answers.yaml,error,metadata missing required field: id
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/teacher_questions_basic.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/teacher_questions_basic.yaml,error,metadata missing required field: id
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/teacher_questions_dates.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/teacher_questions_dates.yaml,warning,"metadata.source_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/teacher_questions_dates.yaml,warning,"metadata.target_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/teacher_questions_dates.yaml,error,metadata missing required field: id
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/teacher_questions_money_transport.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/teacher_questions_money_transport.yaml,warning,"metadata.source_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/teacher_questions_money_transport.yaml,warning,"metadata.target_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/teacher_questions_money_transport.yaml,error,metadata missing required field: id
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/teacher_questions_time.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/teacher_questions_time.yaml,warning,"metadata.source_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/teacher_questions_time.yaml,warning,"metadata.target_lang is deprecated. Move language codes into localisation, not the pack."
/Users/wayneb/Documents/github/linguatrain/packs/fi/class_questions/teacher_questions_time.yaml,error,metadata missing required field: id
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_50_common_verbs_conjugate.yaml,error,metadata missing required field: version
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_calendar_pack.yaml,error,metadata missing required field: version
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_ch1_conversation.yaml,warning,metadata.pack_name is deprecated. Use metadata.id instead.
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_ch1_conversation.yaml,error,metadata missing required field: id
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_small_talk_class_pack_fixed.yaml,error,metadata missing required field: version
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_announcement_pack.yaml,error,metadata missing required field: version
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_announcement_pack.yaml,error,entries[1].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_announcement_pack.yaml,error,entries[2].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_announcement_pack.yaml,error,entries[3].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_announcement_pack.yaml,error,entries[4].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_announcement_pack.yaml,error,entries[5].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_announcement_pack.yaml,error,entries[6].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_announcement_pack.yaml,error,entries[7].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_announcement_pack.yaml,error,entries[8].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_announcement_pack.yaml,error,entries[9].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_announcement_pack.yaml,error,entries[10].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_announcement_pack.yaml,error,entries[11].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_announcement_pack.yaml,error,entries[12].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_announcement_pack.yaml,error,entries[13].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_announcement_pack.yaml,error,entries[14].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_announcement_pack.yaml,error,entries[15].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_announcement_pack.yaml,error,entries[16].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_announcement_pack.yaml,error,entries[17].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_announcement_pack.yaml,error,entries[18].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_announcement_pack.yaml,error,entries[19].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_announcement_pack.yaml,error,entries[20].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_conversational_pack.yaml,error,metadata missing required field: version
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,metadata missing required field: version
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[3].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[4].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[5].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[8].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[9].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[12].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[12].prompt[1] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[14].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[14].prompt[1] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[15].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[19].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[20].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[21].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[21].prompt[1] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[24].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[30].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[33].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[34].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[36].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[37].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[37].prompt[1] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[39].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[40].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[42].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[43].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[45].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[46].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[46].prompt[1] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[47].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[51].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[52].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[53].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[55].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[56].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[57].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[62].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[63].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[71].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[73].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[76].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[77].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[78].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[79].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[80].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[81].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[84].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[85].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[86].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[88].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[89].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[92].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[93].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[96].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[97].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[99].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[100].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[102].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[105].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[106].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[106].prompt[1] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[111].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[117].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[119].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[122].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[123].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[126].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[126].prompt[1] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[129].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[132].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[133].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[134].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[135].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[136].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[142].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[145].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[146].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[154].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[155].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[156].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[157].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[159].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[163].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[173].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[176].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[177].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[179].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[180].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[182].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[185].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[185].prompt[1] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[189].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[191].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[195].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[202].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[202].prompt[1] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[203].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[205].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[209].prompt[0] must be a String. Got: Integer
/Users/wayneb/Documents/github/linguatrain/packs/fi/fi_time_listening_mega_pack.yaml,error,entries[211].prompt[0] must be a String. Got: Integer
